EVA_NR,DS100,NAME,VERKEHR,LAENGE,BREITE,Unnamed: 6,Unnamed: 7,region
8011754,UGNH,Großneuhausen,RV,11.286163,51.164516,,,Central
8011756,BGR,Großräschen,RV,14.014898,51.591488,,,East
8011759,UGRU,Großrudestedt,RV,11.091093,51.09565,,,Central
8011763,LGS,Großsteinberg,RV,12.637415,51.250586,,,East
8000381,RGZ,Grötzingen,RV,8.492941,49.005975,,,Central
8007861,RGZK,Grötzingen Krappmühlenweg,RV,8.512178,49.005782,,,Central
8079057,RGZO,Grötzingen Oberausstraße,RV,8.504049,49.00526,,,Central
8002434,NGUF,Grub am Forst,RV,11.025858,50.227523,,,Central
8002435,MGRB,Grub(Oberbay),RV,11.782559,48.164523,,,South
8011770,DGN,Grüna(Sachs)Hp,RV,12.798514,50.811417,,,East
8011776,WGRG,Grüneberg,RV,13.213023,52.8678,,,North
8011777,DGRB,Grünhainichen-Borstendorf,RV,13.163443,50.774622,,,East
8002447,TGRS,Grünsfeld,RV,9.745447,49.604933,,,Central
8000137,RGR,Grünstadt,RV,8.167962,49.564384,,,Central
8002445,TGRW,Grüntal-Wittlensweiler,RV,8.460747,48.475399,,,South
8000138,KGUI,Gruiten,RV,7.010546,51.214559,,,West
8002448,TGC,Grunbach,RV,9.420029,48.81036,,,South
8010357,BGU,Guben,RV,14.706775,51.957203,,,East
8070604,TGU,Gültstein,RV,8.881558,48.577494,,,South
8002457,MGKF,Gündlkofen,RV,12.033642,48.526159,,,East
8002458,MGNZ,Günzach,RV,10.439565,47.819599,,,South
8000139,MGZB,Günzburg,FV,10.278656,48.460335,,,South
8010151,LGSN,Güsen(b Genthin),RV,11.977862,52.33489,,,Central
8010152,LGT,Güsten,RV,11.601857,51.793384,,,Central
8010153,WG,Güstrow,RV,12.172836,53.800597,,,North
8010154,LGK,Güterglück,RV,11.986389,51.993474,,,Central
8002461,EGLO,Gütersloh Hbf,FV,8.385071,51.906941,,,Central
8002462,KGU,Gummersbach,RV,7.56631,51.023632,,,West
8002465,RGDN,Gundelfingen(Breisgau),RV,7.874185,48.044025,,,West
8002467,NGD,Gundelsdorf,RV,11.301455,50.279917,,,Central
8002470,RGUN,Gundelsheim(Neckar),RV,9.15787,49.282933,,,Central
8002473,FGUH,Gundersheim(Rheinhess),RV,8.196596,49.690167,,,Central
8002474,FGUB,Guntersblum,RV,8.351257,49.79198,,,Central
8000385,NGUN,Gunzenhausen,FV,10.755463,49.120444,,,Central
8007074,TGSS,Gussenstadt,RV,9.957623,48.639901,,,South
8002477,KGUS,Gustorf,RV,6.570011,51.067173,,,West
8011791,UGU,Guthmannshausen,RV,11.365703,51.132368,,,Central
8002484,FGX,Guxhagen,RV,9.482159,51.204322,,,Central
8002491,MHR,Haar,RV,11.73115,48.111413,,,South
8011792,UHSN,Haarhausen,RV,10.905715,50.867437,,,Central
8002504,AHAF,Haffkrug,FV,10.742682,54.054189,,,North
8011797,WHK,Hagebök,RV,11.614882,53.96126,,,North
8002506,NHA,Hagelstadt,RV,12.214829,48.895859,,,East
8000142,EHG,Hagen Hbf,FV,7.460249,51.362747,,,West
8002507,HHGH,Hagen(Han),RV,9.408946,52.57369,,,North
8002515,RHGB,Hagenbach,RV,8.253223,49.01628,,,Central
8002517,NHBU,Hagenbüchach,RV,10.767799,49.536347,,,Central
8002512,EHGI,Hagen-Heubing,RV,7.423087,51.352318,,,West
8002514,EHGO,Hagen-Oberhagen,RV,7.478792,51.351114,,,West
8010156,WHL,Hagenow Land,RV,11.215695,53.413582,,,North
8000977,EHGV,Hagen-Vorhalle,RV,7.433726,51.388224,,,West
8006712,EHGW,Hagen-Wehringhausen,RV,7.452767,51.353583,,,West
8002498,FHAE,Hähnlein-Alsbach,RV,8.606664,49.73935,,,Central
8002523,NHAG,Haidenaab-Göppmannsbühl,RV,11.820045,49.885777,,,Central
8070414,THKP,Haidkapelle,RV,9.261728,48.361157,,,South
8002526,FHME,Hailer-Meerholz,RV,9.150665,50.189671,,,Central
8002529,RHAI,Hainstadt(Baden),RV,9.326884,49.543058,,,Central
8002532,FHAI,Haitz-Höchst,RV,9.226821,50.208634,,,Central
8011805,BHB,Halbe,RV,13.701855,52.108384,,,East
8010158,LHL,Haldensleben,RV,11.406106,52.285034,,,Central
8002536,EHAD,Haldern(Rheinl),RV,6.456059,51.772391,,,West
8002534,MHMO,Hallbergmoos,RV,11.714334,48.309167,,,South
8080560,LDBR,Halle Dessauer Brücke,RV,11.982535,51.500123,,,Central
8010155,LHME,Halle Messe,RV,12.028041,51.45476,,,East
8080570,LRO,Halle Rosengarten,RV,11.982787,51.446863,,,Central
8080580,LSBR,Halle Steintorbrücke,RV,11.986893,51.490366,,,Central
8080610,LZO,Halle Zoo,RV,11.970346,51.503651,,,Central
8080620,LHNZ,Halle Zscherbener Straße,RV,11.921056,51.473314,,,Central
8010159,LH,Halle(Saale)Hbf,FV,11.987085,51.477509,,,Central
8010162,LHAD,Halle-Ammendorf,RV,11.987832,51.424182,,,Central
8010160,LHN,Halle-Neustadt,RV,11.920632,51.480056,,,Central
8011813,LHNI,Halle-Nietleben,RV,11.908451,51.487825,,,Central
8013448,LHSS,Halle-Silberhöhe,RV,11.966801,51.445546,,,Central
8011814,LHTS,Halle-Trotha,RV,11.96217,51.523898,,,Central
8002542,NHAL,Hallstadt(b Bamberg),RV,10.885454,49.929551,,,Central
8002545,AHKS,Halstenbek,RV,9.839092,53.630377,,,North
8000145,EHLT,Haltern am See,RV,7.184366,51.737668,,,West
8002546,RHL,Haltingen,RV,7.611683,47.612837,,,West
8002547,AAI,Hamburg Airport,RV,10.006646,53.63235,,,North
8000512,AAW,Hamburg Alte Wöhr,RV,10.035415,53.59793,,,North
8000908,ABTS,Hamburg Berliner Tor,RV,10.02463,53.55287,,,North
8000971,ABWM,Hamburg Billwerder-Moorfleet,RV,10.096658,53.515589,,,North
8002548,ADF,Hamburg Dammtor,FV,9.989566,53.560751,,,North
8001438,ADT,Hamburg Diebsteich,RV,9.93426,53.568569,,,North
8001739,AEGS,Hamburg Elbgaustraße,RV,9.893738,53.602575,,,North
8002106,AFBG,Hamburg Friedrichsberg,RV,10.057433,53.576328,,,North
8002628,AHSB,Hamburg Hasselbrook,RV,10.056129,53.564711,,,North
8002549,AH,Hamburg Hbf,FV,10.006909,53.552736,,,North
8002873,AHPS,Hamburg Hochkamp,RV,9.842076,53.56137,,,North
8002946,AHCH,Hamburg Hoheneichen,RV,10.067648,53.635478,,,North
8002550,AHST,Hamburg Holstenstraße,RV,9.949741,53.561762,,,North
8003137,AJUS,Hamburg Jungfernstieg,RV,9.993883,53.552194,,,North
8003312,AFB,Hamburg Klein Flottbek,RV,9.861122,53.558169,,,North
8006706,AKS,Hamburg Königstraße,RV,9.944088,53.547796,,,North
8003410,AKWS,Hamburg Kornweg(Klein Borstel),RV,10.053841,53.632381,,,North
8003518,ALAS,Hamburg Landungsbrücken,RV,9.971281,53.546132,,,North
8003519,ALAN,Hamburg Landwehr,RV,10.038021,53.561199,,,North
8004048,AML,Hamburg Mittlerer Landweg,RV,10.131122,53.498172,,,North
8006750,ANWS,Hamburg Neuwiedenthal,RV,9.877434,53.473059,,,North
8006705,ARES,Hamburg Reeperbahn,RV,9.957668,53.549668,,,North
8005207,ARP,Hamburg Rübenkamp,RV,10.033083,53.605968,,,North
8005663,ASHS,Hamburg Stadthausbrücke,RV,9.984804,53.549465,,,North
8006198,AWCH,Hamburg Wandsbeker Chaussee,RV,10.059975,53.569734,,,North
8000779,AALH,Hamburg-Allermöhe,RV,10.158735,53.490356,,,North
8002553,AA,Hamburg-Altona,FV,9.935175,53.552695,,,North
8098553,AAS,Hamburg-Altona(S),RV,9.934554,53.551855,,,North
8000780,ABAF,Hamburg-Bahrenfeld,RV,9.910778,53.56006,,,North
8000805,ABAP,Hamburg-Barmbek,RV,10.044164,53.587458,,,North
8002554,ABG,Hamburg-Bergedorf,FV,10.206171,53.489832,,,North
8001007,AB,Hamburg-Blankenese,RV,9.814607,53.564364,,,North
8002555,AE,Hamburg-Eidelstedt,RV,9.907097,53.595887,,,North
8002556,AFIB,Hamburg-Fischbek,RV,9.819561,53.474731,,,North
8004266,AHAB,Hamburg-Hammerbrook,RV,10.02361,53.54661,,,North
8000147,AHAR,Hamburg-Harburg,FV,9.991701,53.455908,,,North
8098147,AHRS,Hamburg-Harburg(S),RV,9.991454,53.45696,,,North
8006749,AHFS,Hamburg-Heimfeld,RV,9.963187,53.465481,,,North
8003088,AIS,Hamburg-Iserbrook,RV,9.814049,53.576606,,,North
8003541,ALST,Hamburg-Langenfelde,RV,9.93092,53.579692,,,North
8004241,ANTB,Hamburg-Nettelnburg,RV,10.181408,53.487888,,,North
8002557,ANR,Hamburg-Neugraben,RV,9.852048,53.474143,,,North
8004661,AOPS,Hamburg-Ohlsdorf,RV,10.031968,53.620873,,,North
8004719,AOH,Hamburg-Othmarschen,RV,9.885967,53.559233,,,North
8004862,APB,Hamburg-Poppenbüttel,RV,10.094034,53.652183,,,North
8002558,ARAL,Hamburg-Rahlstedt,RV,10.154396,53.604857,,,North
8005106,ARI,Hamburg-Rissen,RV,9.757057,53.583216,,,North
8005191,AHROO,Hamburg-Rothenburgsort,RV,10.043953,53.538476,,,North
8002559,ASTL,Hamburg-Stellingen,RV,9.918336,53.589843,,,North
8070146,ASST,Hamburg-Sternschanze,RV,9.967204,53.563719,,,North
8005785,ASDF,Hamburg-Sülldorf,RV,9.797519,53.581122,,,North
8005870,ATK,Hamburg-Tiefstack,RV,10.065591,53.531225,,,North
8006197,AOW,Hamburg-Tonndorf,RV,10.12305,53.586385,,,North
8006062,AVLS,Hamburg-Veddel,RV,10.013313,53.521703,,,North
8002560,AWN,Hamburg-Wandsbek,RV,10.077224,53.569971,,,North
8006319,AWBS,Hamburg-Wellingsbüttel,RV,10.082825,53.641327,,,North
8002561,AWFS,Hamburg-Wilhelmsburg,RV,10.007006,53.498936,,,North
8000148,HHM,Hameln,RV,9.375906,52.10185,,,Central
8002570,MHAU,Hammerau,FV,12.946134,47.795883,,,East
8002571,EHK,Hamminkeln,RV,6.601745,51.735104,,,West
8000150,FH  N,Hanau Hbf,FV,8.929,50.120953,,,Central
8002574,FHWB,Hanau-Wilhelmsbad,RV,8.88325,50.143872,,,Central
8011818,BHGB,Hangelsberg,RV,13.920916,52.400271,,,East
8006707,FHMD,Hann Münden,RV,9.658272,51.412582,,,Central
8000578,HAMI,Hannover Anderten-Misburg,RV,9.861109,52.369161,,,Central
8002580,HHBI,Hannover Bismarckstr.,RV,9.769728,52.356456,,,Central
8002589,HLGF,Hannover Flughafen,RV,9.699105,52.458725,,,Central
8000152,HH,Hannover Hbf,FV,9.741021,52.376761,,,Central
8070086,HKWA,Hannover Karl-Wiechert-Allee,RV,9.808116,52.374417,,,Central
8003487,HHML,Hannover Messe/Laatzen,FV,9.792863,52.316899,,,Central
8002581,HHBO,Hannover-Bornum,RV,9.679538,52.350246,,,Central
8002584,HKL,Hannover-Kleefeld,RV,9.79061,52.373607,,,Central
8079097,HLEG,Hannover-Ledeburg,RV,9.691117,52.408787,,,Central
8002585,HLEI,Hannover-Leinhausen,RV,9.6763,52.396853,,,Central
8002586,HLI R,Hannover-Linden/Fischerhof,RV,9.723114,52.352636,,,Central
8006089,HVIN,Hannover-Vinnhorst,RV,9.707729,52.424043,,,Central
8002578,NHAP,Happurg,RV,11.468355,49.500052,,,Central
8002592,AHA,Harblek,RV,8.962646,54.361971,,,North
8002593,MHRG,Harburg(Schwab),RV,10.698455,48.778898,,,South
8002594,HHRD,Hardegsen,RV,9.826032,51.65902,,,Central
8002596,NHHF,Hardhof,RV,10.784726,49.496925,,,Central
8002605,NH,Harsdorf,RV,11.566273,50.027762,,,Central
8002607,HHRS,Harsum,RV,9.965697,52.206496,,,Central
8011823,DHST,Hartenstein,RV,12.658653,50.651833,,,East
8002609,NHAR,Hartershofen,RV,10.242238,49.416762,,,Central
8002610,MHHS,Harthaus,RV,11.387867,48.133502,,,South
8002612,NHS,Hartmannshof,RV,11.554562,49.498858,,,Central
8070253,FHAX,Harxheim-Zell,RV,8.137885,49.64074,,,Central
8002621,RHS,Haslach,RV,8.087975,48.28004,,,South
8002622,NHCH,Hasloch(Main),RV,9.482125,49.789335,,,Central
8002623,MHMR,Haspelmoor,RV,11.098784,48.223263,,,South
8002625,SHSS,Hassel(Saar),RV,7.171309,49.263323,,,West
8002630,NHT,Haßfurt,RV,10.509998,50.033323,,,Central
8002632,RHLO,Haßloch(Pfalz),RV,8.253396,49.371956,,,Central
8002633,RHAS,Haßmersheim,RV,9.154129,49.30403,,,Central
8002634,HHAS,Haste,RV,9.389097,52.379656,,,Central
8002637,FHAS,Hattersheim(Main),RV,8.489638,50.067879,,,Central
8002639,EHAT,Hattingen(Ruhr),RV,7.169954,51.4012,,,West
8002641,HHTF,Hattorf,RV,10.235999,51.646223,,,Central
8002643,SHZ,Hatzenport,RV,7.413508,50.227678,,,West
8002649,SHAU,Hauenstein(Pfalz),RV,7.830252,49.20139,,,West
8004297,FNK,Haunetal-Neukirchen,RV,9.692546,50.770838,,,Central
8002651,MHPH,Haupeltshofen,RV,10.38243,48.180467,,,South
8002655,SHPT,Hauptstuhl,RV,7.490949,49.401974,,,West
8000333,RHA,Hausach,FV,8.181665,48.284924,,,South
8002656,THAT,Hausen i Tal,RV,9.027574,48.080408,,,South
8002664,MHNS,Hausen(Schwab),RV,10.482517,48.101004,,,South
8002666,RHSN,Hausen-Raitbach,RV,7.846041,47.67931,,,West
8002501,FHHF,Häuserhof,RV,8.939159,50.418594,,,Central
8002670,EHBK,Havixbeck,RV,7.407711,51.966713,,,West
8002671,MHEF,Hebertsfelden,RV,12.818533,48.416496,,,East
8006189,MHSN,Hebertshausen,RV,11.455487,48.291106,,,South
8002673,THCH,Hechingen,RV,8.968775,48.359601,,,South
8002430,RGCH,Heddesheim/Hirschberg,RV,8.633746,49.509408,,,Central
8002677,FHED,Hedemünden,RV,9.762144,51.392164,,,Central
8002678,NHED,Hedersdorf,RV,11.338705,49.569344,,,Central
8002680,EHE P,Heessen,RV,7.831551,51.709195,,,West
8002683,RHGN,Hegne,RV,9.099572,47.706037,,,South
8000155,AHI,Heide(Holst),FV,9.101029,54.193563,,,North
8000156,RH,Heidelberg Hbf,FV,8.675442,49.403567,,,Central
8002684,RHBO,Heidelberg Orthopädie,RV,8.774913,49.409995,,,Central
8002685,RHKA,Heidelberg-Altstadt,RV,8.720887,49.415237,,,Central
8002686,RHKM,Heidelberg-Kirchheim/Rohrbach,RV,8.675383,49.379389,,,Central
8002687,RHBP,Heidelberg-Pfaffengrund/Wieblingen,RV,8.64157,49.411929,,,Central
8005366,RSR,Heidelberg-Schlierbach/Ziegelhausen,RV,8.760564,49.415309,,,Central
8002688,RHI,Heidelsheim,RV,8.649483,49.10161,,,Central
8010163,DHD,Heidenau,RV,13.857887,50.981859,,,East
8011844,DHDG,Heidenau-Großsedlitz,RV,13.894877,50.960822,,,East
8002689,THD,Heidenheim,RV,10.156642,48.68017,,,South
8070005,THDV,Heidenheim Voithwerk,RV,10.156077,48.669482,,,South
8002690,THDM,Heidenheim-Mergelstetten,RV,10.160976,48.653279,,,South
8002691,THDS,Heidenheim-Schnaitheim,RV,10.15876,48.708281,,,South
8002696,NHEI,Heigenbrücken,RV,9.363943,50.027232,,,Central
8011849,UHT,Heilbad Heiligenstadt,RV,10.123845,51.377067,,,Central
8070791,TH  A,Heilbronn Finanzamt,RV,9.23501,49.140527,,,Central
8070792,TH  F,Heilbronn Friedensplatz,RV,9.228776,49.141313,,,Central
8072723,THSTR,Heilbronn Hans-Rießer-Straße,RV,9.219565,49.162603,,,Central
8070172,TH  H,Heilbronn Harmonie,RV,9.223006,49.141586,,,Central
8071172,TH  W,Heilbronn Harmonie/Hafenmarktpassage,RV,9.222436,49.142702,,,Central
8072172,TH  O,Heilbronn Harmonie/Kunsthalle,RV,9.222599,49.142486,,,Central
8070171,TH  B,Heilbronn Hauptbahnhof/Willy-Brandt-Pl.,RV,9.208356,49.142594,,,Central
8000157,TH,Heilbronn Hbf,RV,9.207715,49.143306,,,Central
8002723,THSTI,Heilbronn Industrieplatz,RV,9.217886,49.155321,,,Central
8002726,TNSK,Heilbronn Kaufland,RV,9.224687,49.170076,,,Central
8070174,TH  P,Heilbronn Neckar-Turm/K.-S.-Pl,RV,9.213758,49.142656,,,Central
8070793,TH  U,Heilbronn Pfühlpark,RV,9.241382,49.139956,,,Central
8002699,THST,Heilbronn Sülmertor,RV,9.220598,49.151601,,,Central
8002722,TH  T,Heilbronn Theater,RV,9.22215,49.146273,,,Central
8002700,TTPS,Heilbronn Trappensee,RV,9.25257,49.140282,,,Central
8011848,WHEG,Heiligengrabe,RV,12.340537,53.14968,,,North
8002703,MHEI,Heiligenstatt(Obb),RV,12.609585,48.213359,,,East
8002704,RHN,Heiligenstein(Pfalz),RV,8.393726,49.28566,,,Central
8002705,NHE,Heilsbronn,RV,10.791053,49.34595,,,Central
8002710,MHMK,Heimenkirch,RV,9.9021,47.628909,,,South
8002711,KHEH,Heimersheim,RV,7.174409,50.54745,,,West
8002715,MHEM,Heimstetten,RV,11.759659,48.158755,,,South
8002725,KHEBK,Heinsberg Kreishaus,RV,6.10894,51.061774,,,West
8002721,KHEB,Heinsberg(Rheinl),RV,6.098881,51.065037,,,West
8001557,KDRN,Heinsberg-Dremmen,RV,6.152515,51.045683,,,West
8002719,KHEBH,Heinsberg-Horst,RV,6.182303,51.028841,,,West
8004519,KOB,Heinsberg-Oberbruch,RV,6.135084,51.053072,,,West
8002720,KHEBP,Heinsberg-Porselen,RV,6.174482,51.040615,,,West
8002718,KHEBR,Heinsberg-Randerath,RV,6.182449,51.016244,,,West
8002724,SHZH,Heinzenhausen,RV,7.606902,49.625703,,,West
8002727,RHE,Heitersheim,RV,7.646194,47.879859,,,West
8011852,UHD,Heldrungen,RV,11.183186,51.302171,,,Central
8002734,RHSM,Helmsheim,RV,8.651336,49.08575,,,Central
8007444,RHM,Helmstadt(Baden),RV,8.97513,49.320089,,,Central
8000159,HHLM,Helmstedt,FV,11.010553,52.222086,,,Central
8002746,SHEM,Hemmersdorf(Saar),RV,6.614569,49.353998,,,West
8002748,RHCH,Hemsbach,RV,8.648722,49.590869,,,Central
8002751,NHD,Henfenfeld,RV,11.38655,49.501412,,,Central
8002775,KHES,Hennef im Siegbogen,RV,7.313288,50.773156,,,West
8002753,KHEN,Hennef(Sieg),RV,7.284592,50.773332,,,West
8002754,EHNE,Hennen,RV,7.646847,51.437155,,,West
8011856,DHRF,Hennersdorf(Sachs),RV,13.070919,50.791751,,,East
8013483,BHND,Hennigsdorf(b Berlin),RV,13.205454,52.638257,,,North
8002757,FHP,Heppenheim(Bergstr),FV,8.633379,49.641553,,,Central
8000160,THT,Herbertingen,RV,9.414604,48.063945,,,South
8002760,THTO,Herbertingen Ort,RV,9.433397,48.05357,,,South
8002761,MHEH,Herbertshofen,RV,10.848027,48.529528,,,South
8002762,RHRB,Herblingen,RV,8.664127,47.717003,,,South
8002763,RHZ,Herbolzheim(Breisg),RV,7.767638,48.223866,,,West
8002764,THZ,Herbolzheim(Jagst),RV,9.259824,49.281494,,,Central
8000161,FHRB,Herborn(Dillkr),RV,8.30814,50.684405,,,Central
8002766,THC,Herbrechtingen,RV,10.170334,48.625634,,,South
8002768,KHEC,Herchen,RV,7.521349,50.771269,,,West
8002769,EHCK,Herdecke,RV,7.432552,51.404661,,,West
8000162,EHFD,Herford,FV,8.663643,52.119609,,,Central
8000387,MHGZ,Hergatz,RV,9.827382,47.64681,,,South
8002773,FHER,Hergershausen,RV,8.916575,49.936802,,,Central
8087026,WHFN,Heringsdorf Neuhof,RV,14.148259,53.952765,,,North
8002776,THMA,Hermaringen,RV,10.258331,48.594584,,,South
8000164,EHER,Herne,RV,7.21783,51.543652,,,West
8002779,EHBO,Herne-Börnig,RV,7.26835,51.554789,,,West
8002782,NHER,Heroldsberg,RV,11.149914,49.528757,,,Central
8002784,KHER,Herrath,RV,6.367399,51.104316,,,West
8002785,THE,Herrenberg,RV,8.862662,48.593991,,,South
8002786,TZWE,Herrenberg Zwerchweg,RV,8.867661,48.584969,,,South
8002789,THL,Herrlingen,RV,9.89773,48.417731,,,South
8011864,WHB,Herrnburg,RV,10.760008,53.837707,,,North
8002792,MHI,Herrsching,RV,11.170571,47.998849,,,South
8002793,NHL,Hersbruck(l Pegnitz),RV,11.435143,49.500462,,,Central
8002794,NHR,Hersbruck(r Pegnitz),RV,11.423826,49.510073,,,Central
8002797,RHRT,Herten(Baden),RV,7.739663,47.549507,,,West
8002798,RHXB,Herxheim am Berg,RV,8.190044,49.509491,,,Central
8002800,HHBS,Herzberg Schloß,RV,10.332804,51.654495,,,Central
8011867,LHZW,Herzberg(Elster),RV,13.202786,51.679446,,,East
8000166,HHB,Herzberg(Harz),RV,10.329923,51.643861,,,Central
8002806,KHEZ,Herzogenrath,FV,6.094486,50.870916,,,West
8002804,KMKW,Herzogenrath-Alt-Merkstein,RV,6.100999,50.885434,,,West
8002816,KMK,Herzogenrath-August-Schmidt-Platz,RV,6.119504,50.886962,,,West
8002808,RHBA,Heselbach,RV,8.398967,48.536689,,,South
8010168,LHE,Hettstedt,RV,11.513231,51.636945,,,Central
8011870,DHZF,Hetzdorf(Flöhatal),RV,13.127695,50.840313,,,East
8002817,SHR,Hetzerath,RV,6.798385,49.878134,,,West
8002822,FHEU,Heusenstamm,RV,8.802202,50.060069,,,Central
8000388,KHI,Hilden,RV,6.922006,51.16702,,,West
8000169,HHI,Hildesheim Hbf,FV,9.953497,52.160626,,,Central
8002837,RHLT,Hilpertsau,RV,8.348683,48.739895,,,South
8002838,NHP,Hilpoltstein,RV,11.184146,49.188773,,,Central
8002844,RHIM,Himmelreich,RV,7.991356,47.958616,,,West
8002845,NHIS,Himmelstadt,RV,9.808214,49.923438,,,Central
8002847,SHWP,Hinterweidenthal,RV,7.747676,49.201568,,,West
8079088,SHWO,Hinterweidenthal Ort,RV,7.750568,49.197498,,,West
8002848,RHIZ,Hinterzarten,RV,8.106033,47.906278,,,South
8002852,THI,Hirsau,RV,8.73679,48.734059,,,South
8002853,NHI,Hirschaid,RV,10.991064,49.819595,,,Central
8002856,MHFN,Hirschfelden,RV,10.362265,48.289531,,,South
8002857,RHO,Hirschhorn(Neckar),RV,8.896055,49.442668,,,Central
8002858,SHIH,Hirschhorn(Pfalz),RV,7.681008,49.515588,,,West
8002868,KHO,Hochdahl,RV,6.944419,51.218832,,,West
8002869,KHOM,Hochdahl-Millrath,RV,6.966684,51.216501,,,West
8000389,THF,Hochdorf(b Horb),RV,8.724052,48.482485,,,South
8002871,THO,Hochhausen(Tauber),RV,9.633235,49.663812,,,Central
8002872,FHM,Hochheim(Main),RV,8.350398,50.004253,,,Central
8000390,KHOK,Hochneukirch,RV,6.466316,51.103293,,,West
8002875,SHY,Hochspeyer,RV,7.904244,49.443993,,,West
8002878,NHM,Hochstadt-Marktzeuln,RV,11.172594,50.153139,,,Central
8002879,SHST,Hochstätten(Pfalz),RV,7.829096,49.763342,,,West
8007201,RHOS,Hochstetten,RV,8.41577,49.133571,,,Central
8079042,RHOSG,Hochstetten Grenzstraße,RV,8.415723,49.12955,,,Central
8002881,MHWG,Hochwang,RV,10.298007,48.389121,,,South
8002883,RHK,Hockenheim,RV,8.537385,49.317414,,,Central
8002924,NHO,Hof Hbf,RV,11.923067,50.307743,,,Central
8002929,SHFD,Hofeld,RV,7.159755,49.511922,,,West
8002930,THOF,Hofen(b Aalen),RV,10.114407,48.872692,,,South
8002891,THOE,Höfen(Enz) Bf,RV,8.58104,48.79856,,,South
8002931,RHFF,Hoffenheim,RV,8.838411,49.272037,,,Central
8002932,KHOF,Hoffnungsthal,RV,7.196513,50.911363,,,West
8002933,FHFG,Hofgeismar,RV,9.395461,51.499186,,,Central
8003015,FHMM,Hofgeismar-Hümme,RV,9.401965,51.542923,,,Central
8002934,FHOR,Hofheim (Ried),RV,8.40897,49.659467,,,Central
8002935,FHF,Hofheim(Taunus),RV,8.443842,50.084471,,,Central
8002892,THFG,Höfingen,RV,9.025315,48.814986,,,South
8080720,BHN,Hohen Neuendorf(b Berlin),RV,13.287091,52.669072,,,North
8002940,MHOB,Hohenbrunn,RV,11.698872,48.046572,,,South
8011891,UHOO,Hohenebra Ort,RV,10.809172,51.306146,,,Central
8011892,DHOF,Hohenfichte,RV,13.133981,50.822064,,,East
8002894,MHSB,Höhenkirchen-Siegertsbrunn,RV,11.719226,48.018465,,,South
8011894,BHL,Hohenleipisch,RV,13.574848,51.499232,,,East
8011900,LHRA,Hohenroda,RV,12.421434,51.499026,,,East
8002955,MHSL,Hohenschäftlarn,RV,11.457513,47.991299,,,South
8011904,DHO,Hohenstein-Ernstthal,RV,12.706564,50.798548,,,East
8002958,FHSU,Hohensülzen,RV,8.214173,49.621788,,,Central
8011905,LHM,Hohenthurm,RV,12.097881,51.512359,,,East
8010172,LHWU,Hohenwulsch,RV,11.595136,52.667319,,,North
8002895,SHMB,Höhmühlbach,RV,7.526028,49.243893,,,West
8002899,MHRK,Höllriegelskreuth,RV,11.509752,48.043452,,,South
8002969,HHOL,Holtensen/Linderte,RV,9.653221,52.271953,,,Central
8010173,WHO,Holthusen,RV,11.364809,53.555831,,,North
8011909,LHZ,Holzdorf(Elster),RV,13.114137,51.780291,,,East
8002979,KHOZ,Holzheim(b Neuss),RV,6.664626,51.165653,,,West
8002980,MHO,Holzkirchen,RV,11.697234,47.884384,,,South
8000392,EHZW,Holzwickede,RV,7.619647,51.504767,,,West
8000176,SHO,Homburg(Saar)Hbf,FV,7.337035,49.328082,,,West
8002988,KHOR,Honrath,RV,7.252882,50.910589,,,West
8002908,MHPF,Höpfling,RV,12.651162,47.811226,,,East
8002992,EHOP,Hoppecke,RV,8.640059,51.378059,,,Central
8080750,BHPG,Hoppegarten(Mark),RV,13.672956,52.518122,,,North
8002994,MHOP,Hoppingen,RV,10.653198,48.803817,,,South
8000177,THB,Horb,FV,8.688982,48.441471,,,South
8002998,THBH,Horb-Heiligenfeld,RV,8.660151,48.467796,,,South
8002910,RHOR,Hörden,RV,8.34519,48.781523,,,South
8002912,MHLK,Hörlkofen,RV,11.942341,48.242591,,,South
8003001,RHBG,Hornberg(Schwarzw),FV,8.23294,48.211895,,,South
8003002,AHOG,Horneburg,RV,9.57655,53.508677,,,North
8010176,WHOR,Hornstorf,RV,11.534673,53.906688,,,North
8002914,MHPD,Hörpolding,RV,12.568261,47.964138,,,East
8000178,KHR,Horrem,RV,6.713497,50.916249,,,West
8087061,UHOS,Hörselgau,RV,10.577866,50.923383,,,Central
8002918,NHOE,Hösbach,RV,9.229008,49.999713,,,Central
8002919,EHOS,Hösel,RV,6.893231,51.341521,,,West
8010171,BHC,Hosena,RV,14.016105,51.454706,,,East
8010177,BHW,Hoyerswerda,RV,14.231407,51.432788,,,East
8011924,WHU,Huckstorf,RV,12.116026,53.98448,,,North
8000522,HHUD,Hude,FV,8.460956,53.109429,,,North
